"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031400","negative regulation of protein modification process","1/3","197/18842",0.0050761421319797,31.8815566835871,5.49838039687295,0.0310409261342297,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0050670","regulation of lymphocyte proliferation","1/3","198/18842",0.00505050505050505,31.7205387205387,5.48372357164939,0.0311968326626073,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0050866","negative regulation of cell activation","1/3","198/18842",0.00505050505050505,31.7205387205387,5.48372357164939,0.0311968326626073,0.0484438621020975,0.00800945639604809,"PTPN22",1
"GO:0032944","regulation of mononuclear cell proliferation","1/3","200/18842",0.005,31.4033333333333,5.45473461575664,0.0315085955465211,0.048533401204722,0.00802426032593915,"PTPN22",1
"GO:0006403","RNA localization","1/3","206/18842",0.00485436893203883,30.4886731391586,5.37027060393882,0.0324434828801272,0.0487470535463794,0.00805958449375244,"NEAT1",1
"GO:0050851","antigen receptor-mediated signaling pathway","1/3","206/18842",0.00485436893203883,30.4886731391586,5.37027060393882,0.0324434828801272,0.0487470535463794,0.00805958449375244,"PTPN22",1
"GO:0061157","mRNA destabilization","1/3","209/18842",0.00478468899521531,30.0510366826156,5.3293846278158,0.0329107008498855,0.0487470535463794,0.00805958449375244,"PATL2",1
"GO:0071222","cellular response to lipopolysaccharide","1/3","210/18842",0.00476190476190476,29.9079365079365,5.31594747118957,0.0330664067425196,0.0487470535463794,0.00805958449375244,"PTPN22",1
"GO:0050779","RNA destabilization","1/3","212/18842",0.00471698113207547,29.625786163522,5.28935364530991,0.0333777683872424,0.0487470535463794,0.00805958449375244,"PATL2",1
"GO:0044092","negative regulation of molecular function","1/3","213/18842",0.00469483568075117,29.4866979655712,5.27619478567292,0.0335334241411251,0.0487470535463794,0.00805958449375244,"PTPN22",1
"GO:0061014","positive regulation of mRNA catabolic process","1/3","214/18842",0.00467289719626168,29.3489096573209,5.26312653116416,0.0336890631838852,0.0487470535463794,0.00805958449375244,"PATL2",1
"GO:1903320","regulation of protein modification by small protein conjugation or removal","1/3","214/18842",0.00467289719626168,29.3489096573209,5.26312653116416,0.0336890631838852,0.0487470535463794,0.00805958449375244,"PTPN22",1
"GO:0017148","negative regulation of translation","1/3","218/18842",0.00458715596330275,28.8103975535168,5.21173879801534,0.0343114522616387,0.049128346884985,0.00812262555276687,"PATL2",1
"GO:1901873","regulation of post-translational protein modification","1/3","219/18842",0.0045662100456621,28.6788432267884,5.19910813963715,0.0344670077622408,0.049128346884985,0.00812262555276687,"PTPN22",1
"GO:0045859","regulation of protein kinase activity","1/3","222/18842",0.0045045045045045,28.2912912912913,5.16171964955988,0.0349335740331941,0.0491365410740444,0.00812398033740056,"PTPN22",1
"GO:0071219","cellular response to molecule of bacterial origin","1/3","223/18842",0.00448430493273543,28.1644245142003,5.14942151779833,0.0350890627162177,0.0491365410740444,0.00812398033740056,"PTPN22",1
"GO:0070663","regulation of leukocyte proliferation","1/3","224/18842",0.00446428571428571,28.0386904761905,5.1372042068033,0.0352445346970894,0.0491365410740444,0.00812398033740056,"PTPN22",1
"GO:0046651","lymphocyte proliferation","1/3","227/18842",0.00440528634361234,27.6681350954479,5.10102831116854,0.0357108504357644,0.0494258871973261,0.00817181932168521,"PTPN22",1
"GO:0032943","mononuclear cell proliferation","1/3","230/18842",0.00434782608695652,27.3072463768116,5.06554837690321,0.0361770158873679,0.0495677346918168,0.00819527164923947,"PTPN22",1
"GO:1903313","positive regulation of mRNA metabolic process","1/3","231/18842",0.00432900432900433,27.1890331890332,5.0538724911079,0.036332370978295,0.0495677346918168,0.00819527164923947,"PATL2",1
