"celltype","ID","Description","NES","pvalue","p.adjust","qvalue","setSize","core_enrichment"
"Mast_cells","GO:0051254","positive regulation of RNA metabolic process",-1.50919002038142,0.00190179939728017,0.039525279602519,0.0234057522866032,232,"BCLAF1/TAF15/DAZAP2/DDX21/EDF1/PIM1/CSDE1/PSMC5/KLF2/TCF4/MYCN/PBXIP1/ROCK1/HNRNPU/CHURC1/CNOT7/ZNF292/ERG/HHEX/DDX3X/GTF2I/WAS/CNBP/RWDD1/IRF9/MAX/ID2/SQSTM1/NEAT1/GTF2F1/CAPRIN1/NR3C1/NFKBIA/ACTB/SF3B1/MORF4L1/KMT2E/RSF1/STAT3/RUNX2/YTHDF2/XBP1/OGT/SSBP2/ETS1/NCL/HMGN1/BTG2/NRIP1/SP100/JUNB/HDAC2/JUP/SMARCA4/EIF4A1/ZFP36/IRF1/IER2/NFKBIZ/EGR1/JUN/FOS"
"IFN_activated_DC","GO:0098609","cell-cell adhesion",-1.53035908459687,0.000596013000196006,0.040017200945491,0.0363575140151172,296,"CD164/PNP/AP3B1/DENND6A/FADD/IL23A/KAT5/SMARCD1/ITGAE/NINJ1/ADTRP/IL2RG/TRAF6/RUNX3/TMOD3/HLA-DOA/ANXA1/PSMA1/JAK1/ZBTB1/PRNP/YTHDF2/RAP2B/CD99/PPIA/CCL28/CCDC141/PSMB3/SH2B3/SPINT2/ITGA4/LAX1/NTNG2/NCKAP1L/PSMB9/SELPLG/SLAMF1/PIP5K1C/CD27/PTPN11/CD84/ATP2C1/METAP1/PSMA2/GPR65/VCL/HLA-DRB1/FIBP/IL12RB1/ILK/RAB10/ACTG1/SLC39A8/PSMB2/LIMS1/MYADM/LPP/SOCS1/PDLIM5/PSMA3/SMARCD3/SMARCD2/S100A11/HLA-A/RHOA/CD300A/ARID2/RHOH/ACTL6A/GTPBP4/TMX1/ITGB1/CD55/FXYD5/MTOR/CD28/BTLA/PRKAR1A/HLA-DPB1/JAK2/HLA-DPA1/CTLA4/PIK3CB/XBP1/TNIP1/ZC3H12A/LAG3/NFAT5/FLNA/CLDN5/PSMA6/ICAM2/CCL5/NEXN/ANXA2/MINK1/EMB/CBLB/CITED2/SWAP70/DPP4/ANK3/RIPOR2/LGALS1/CD69/NFKBIZ/CD47/FUT7/SLC7A1"
"IFN_activated_DC","GO:0050865","regulation of cell activation",-1.51180649057285,0.000597016594670101,0.040017200945491,0.0363575140151172,282,"FCER1G/PSMB3/SH2B3/TNFSF8/PTPRJ/DDB1/LAX1/CD74/NCKAP1L/PSMB9/NEDD9/SHLD2/IL4R/SLAMF1/IRS2/CD27/PTPN11/CD84/IKZF3/AKIRIN2/PSMA2/GPR65/METTL14/HLA-DRB1/IL12RB1/CST7/PSMB2/SOCS1/PSMA3/CALHM2/SMARCD3/SMARCD2/PRKDC/TNFRSF1B/HLA-A/RHOA/CD38/SAMSN1/CD300A/ARID2/RHOH/ACTL6A/TMX1/CD55/MTOR/RPS6KA1/CD28/SYT11/MCUB/BTLA/PRKAR1A/HLA-DPB1/PJA2/JAK2/HLA-DPA1/CTLA4/XBP1/ZC3H12A/LAG3/FLNA/PSMA6/RBX1/CCL5/SLC15A4/AHR/CBLB/FLT3LG/DPP4/PRDM1/BCL2/RIPOR2/JUNB/TNFSF13B/LGALS1/CD69/NFKBIZ/CD47/SLC7A1/TNFAIP3"
"IFN_activated_DC","GO:0140352","export from cell",-1.50478213868824,0.00060375342876998,0.040017200945491,0.0363575140151172,312,"CDK16/PPIA/RAB11A/S100A10/ABCC1/FCER1G/PPP3CB/TVP23B/COPS5/NCKAP1L/MIDN/SNF8/PIP5K1C/IRS2/AP2B1/RAB40C/SNX19/OSBPL2/FXYD2/MICU3/YKT6/SYNJ1/CD84/C2CD2L/SRI/RFX3/SNAPIN/ARFGEF1/OTOF/RIC1/ARF6/RAB33B/RAB8A/HLA-DRB1/NAPA/FXYD1/RAB10/CANX/SYNGR2/PORCN/PSMD9/GOLPH3L/ABCA1/ECRG4/TXLNA/CYB5R4/LIN7C/ARFGEF2/CRY2/CALM1/TNFRSF1B/PREPL/CD38/EXOC4/SLC9B2/CD300A/CD2AP/SLC38A2/EXOC6B/MICAL1/GABBR1/CALM2/PRF1/SMCR8/FXYD5/TMEM167B/SCAMP1/SYT11/RAB9A/PIK3C2A/EFR3A/SYTL2/JAK2/ALDOA/RAB27A/TSG101/PTPRN2/RHBDF2/NAGPA/PHPT1/EXOC6/BEST1/CCL5/NSF/PAK1/ANXA2/MCTP2/NKG7/CYP51A1/SCAMP3/OSM/NFKBIZ/NEDD4/FXYD7/PIM1"
"GZMK_gamma_delta_T","GO:0070663","regulation of leukocyte proliferation",-1.75353706983391,0.000235867346315963,0.0403529718322226,0.0241502718220709,113,"PHF7/NCK1/CSF1/RIPOR2/RIPK3/CEBPB/TNFRSF1B/TFRC/CCR2/GSTP1/HMGB1/CD274/LST1/CD55/VSIR/PPP3CA/NMB/BTLA/HLA-DRB1/NFATC2/SLAMF1/BCL2/HLA-A/CCL5/HLA-DPB1/TRAF6/IL2RB/ZBTB7B/SLC4A2/PTPN22/IL12RB1/JAK2/MAPK3/PRNP/CD40LG/PNP/ANXA1/TNFRSF4/IL2RA/MZB1/SLC7A1/FLT3LG/TNFAIP3/AHR/HLA-DPA1"
"CD1C_DC","GO:0000165","MAPK cascade",-1.49189293196138,0.00117824167108261,0.0407319246853698,0.0286779632063161,268,"GPS2/IRAK3/P2RY6/CCR7/PAK1/MAPK1/NOD2/PPP5C/MAP2K5/IL27RA/AKAP13/MEF2C/DUSP2/CD300A/ITGB1BP1/TNFRSF14/TRIM5/ZFP36L1/GPR183/IL15/ARAF/TRIB1/RELL1/APIP/MAP4K5/PRKCD/GPBAR1/PJA2/PSMD10/SLA/HAVCR2/FCGR2B/JAK2/OSM/ZFP36L2/MAP3K4/EIF3A/CCL3/ICAM1/PTGER4/MAP3K8/GBP1/RIPK2/MAP3K1/PTPN2/PTPRC/IL1B/GADD45B/CTSH/LAPTM5/SMAD3/CLEC7A/PER1/CCR1/LTBR/VRK2/RGS2/KLF4/JUN/DUSP5/NAIP/EIF2AK2/ZFP36/ATF3/NAMPT/DUSP1"
"B_cells","GO:0061620","glycolytic process through glucose-6-phosphate",-1.97950325593565,0.000850066524929007,0.0409980001085552,0.0233363137781464,10,"PGK1/PKM/TPI1/ENO1/GAPDH/ALDOA"
"IFN_activated_DC","GO:0032729","positive regulation of type II interferon production",-1.86988413554731,0.000629434389419488,0.0410000538487384,0.037250482222796,40,"FADD/IL23A/PSMA1/ISG15/PSMB3/PSMB9/SLAMF6/SLAMF1/SLC7A5/PSMA2/IL12RB1/BTN3A1/PSMB2/PSMA3/ARID5A/CEBPG/HLA-A/HLA-DPB1/HLA-DPA1/IL18R1/BTN3A2/PSMA6/PDE4B"
"NK","GO:0002396","MHC protein complex assembly",-1.95056550232514,0.000271170009655928,0.0411500489652871,0.0376898168126208,16,"TAPBP/HLA-A/HLA-DMA/HLA-DRA/HLA-DPB1/HLA-DQB1/HLA-DRB1/HLA-DPA1/CALR"
"NK","GO:0002501","peptide antigen assembly with MHC protein complex",-1.95056550232514,0.000271170009655928,0.0411500489652871,0.0376898168126208,16,"TAPBP/HLA-A/HLA-DMA/HLA-DRA/HLA-DPB1/HLA-DQB1/HLA-DRB1/HLA-DPA1/CALR"
"B_cells","GO:0022408","negative regulation of cell-cell adhesion",-1.84854152916291,0.000882733036838894,0.0417046322506539,0.0237385331388488,51,"WNK1/VSIR/PSMA4/IRF1/PSMA2/AKNA/CSK/JAK2/PTPN2/PSMA7/LILRB1/PSMA3/PSMB3/PSMA6/RIPOR2/KLF4/PSMA1/LGALS9/ANXA1/HLA-E/LILRB2/CD69"
"GZMK_gamma_delta_T","GO:0015849","organic acid transport",-1.70722458437169,0.000264612306477492,0.0417883896306378,0.0250093344495793,119,"LRRC8A/SLC25A38/SLC38A1/SLC5A6/SLC43A3/ACSL3/EMB/SFXN1/ACSL5/CLN3/SFXN2/SLC26A2/ABCC10/SLC7A6/IRS2/PRAF2/SLC27A3/SLC7A5/CPT1B/SLC27A4/SLC12A2/RGS2/SLC25A13/PLA2G12A/ABCC4/SLC35D1/ABCD3/SLC16A3/PPARA/SLC16A1/STXBP1/DTNBP1/SLC26A11/NMB/GABBR1/ACE/SLC25A20/BEST1/P2RX4/LRRC8B/ABCD2/SLC3A2/SLC2A1/ARL6IP5/SLC38A9/TNF/TTYH2/CES1/CPT1A/SLCO3A1/ITGB1/SLC7A1/SLC38A5/SLC1A5"
"GZMK_gamma_delta_T","GO:0046942","carboxylic acid transport",-1.70722458437169,0.000264612306477492,0.0417883896306378,0.0250093344495793,119,"LRRC8A/SLC25A38/SLC38A1/SLC5A6/SLC43A3/ACSL3/EMB/SFXN1/ACSL5/CLN3/SFXN2/SLC26A2/ABCC10/SLC7A6/IRS2/PRAF2/SLC27A3/SLC7A5/CPT1B/SLC27A4/SLC12A2/RGS2/SLC25A13/PLA2G12A/ABCC4/SLC35D1/ABCD3/SLC16A3/PPARA/SLC16A1/STXBP1/DTNBP1/SLC26A11/NMB/GABBR1/ACE/SLC25A20/BEST1/P2RX4/LRRC8B/ABCD2/SLC3A2/SLC2A1/ARL6IP5/SLC38A9/TNF/TTYH2/CES1/CPT1A/SLCO3A1/ITGB1/SLC7A1/SLC38A5/SLC1A5"
"Mast_cells","GO:1901700","response to oxygen-containing compound",-1.52267185699183,0.00207177823170121,0.0418403948632073,0.0247766980421178,190,"BSG/RBX1/ADH5/STAT1/TAB2/HSP90AA1/VIM/JAK1/NEDD8/SRSF4/ALDH1A1/HLA-DRB1/PTPRC/FOSB/GRK2/TBXAS1/CHMP5/RAP1A/TXNIP/PIM1/IP6K2/KLF2/TPM1/MZB1/HSP90B1/ROCK1/MT-CYB/B2M/GSTP1/SOCS2/AKR1A1/IRAK3/SRSF5/APPL1/NR3C1/ATP2B1/SLC38A2/ACTB/AKR1C3/CRHBP/GNA15/STAT3/XBP1/OGT/PRDX3/BTG2/NRIP1/SP100/HDAC2/JUP/IGFBP7/PRDX1/SMARCA4/FIS1/CALR/ZFP36/AVP/DUSP1/NFKBIZ/EGR1/FOS"
"IFN_activated_DC","GO:0098739","import across plasma membrane",-1.77529925057184,0.000657200148254268,0.0420830874594004,0.0382344693270446,76,"IRS2/SLC3A2/SLC7A5/FXYD2/SLC39A10/PTPN11/ARL6IP5/ACSL5/OPN3/ATP2B4/FXYD1/ARL6IP1/SLC39A8/RAB4B/SLC38A1/ARPP19/SLC38A2/ITGB1/FXYD5/SELENOS/SLC2A3/SLC36A4/SLC15A4/PPP3CC/FXYD7/SLC7A1"
"B_cells","GO:0032101","regulation of response to external stimulus",-1.46556959860572,0.000912222760096865,0.0422359137924848,0.0240409418595639,251,"GBP1/PTPN2/FGR/CX3CR1/ZNFX1/CALR/IRAK3/HSPD1/NONO/PARP14/LILRB1/S100A9/EIF2AK2/IFI35/PSMA6/RIPOR2/TNFRSF1B/CSNK1A1/NFKBIA/KLF4/PPT1/PSMA1/LGALS9/PARK7/GRN/ANXA1/ADAM10/HLA-A/NEAT1/CLEC7A/PARP9/HLA-C/GSTP1/PHB2/HLA-E/RTN4/RPS19/CASP1/STAT2/HSPB1/DDX39A/IL16/IRF7/NR1H2/MAP3K8/PLSCR1/FCN1/HCK/NKG7/TRIM22/BANF1/HMGB2/CST7/DUSP1/CCL3/CD69/CLEC12A"
"SIGLEC1_macrophage_monocyte","GO:0002478","antigen processing and presentation of exogenous peptide antigen",-2.03489113284324,0.000233797168773494,0.0428840454476823,0.032006215233281,23,"CTSS/HLA-DMB/LNPEP/HLA-DRB1/MPEG1/IFI30/HLA-C/B2M/HLA-DRA/HLA-B/HLA-DPB1/HLA-DPA1/FCGR2B"
"SIGLEC1_macrophage_monocyte","GO:0019882","antigen processing and presentation",-1.9222821734522,0.000234253707835118,0.0428840454476823,0.032006215233281,46,"CTSS/HLA-DMB/LNPEP/HLA-DRB1/PYCARD/RAB6A/WAS/CTSH/CALR/CD68/MPEG1/IFI30/HLA-C/B2M/RAB10/PDIA3/HLA-DRA/HLA-B/HLA-DPB1/HLA-DPA1/FCGR2B"
"SIGLEC1_macrophage_monocyte","GO:0006119","oxidative phosphorylation",-1.83703429292946,0.000210354917769977,0.0428840454476823,0.032006215233281,68,"COX6A1/NDUFB7/COX4I1/UQCRB/NDUFC1/NDUFB8/MT-ND6/COX7C/MT-ND4L/COX6C/NDUFB11/COX7B/NDUFB1/NDUFB9/NDUFA3/COX8A/NDUFB2/UQCRQ/NDUFA2/UQCRH/MT-ATP8/RHOA/ATP5MG/COX7A2"
"SIGLEC1_macrophage_monocyte","GO:0008283","cell population proliferation",-1.51381449268944,0.000219846251332985,0.0428840454476823,0.032006215233281,362,"NCKAP1L/CNBP/SOX4/YY1AP1/AHR/NEAT1/TCF7L2/SHOC2/HNRNPU/PML/IL10RA/ITGA4/JUNB/BTG1/VAV3/ALOX5/HLA-DMB/DOCK8/CSNK2B/PPP2R5C/IL6ST/RAF1/ARHGEF2/CDKN2D/UBE2L3/CD4/MDM2/NME2/CITED2/HLA-DRB1/STK11/TYK2/YME1L1/CSF2RB/HHEX/PYCARD/MNDA/CSK/IER5/PTEN/LST1/GPBAR1/EGR1/MSN/HSPA1A/SASH3/TRIB1/PAFAH1B1/CALR/XRCC6/EREG/HMGB1/ZEB2/KLF4/RICTOR/CD300A/CDC42/PRKAR1A/ANXA1/SMARCC1/MDM4/PTPRJ/TFRC/NFKBIZ/TMEM127/LRRK2/IFITM1/ID2/PTPN2/AIMP1/MTSS1/S100A11/CLEC7A/ATF3/ATF5/FOS/CCL3L1/PIAS1/TXNIP/B2M/FCGR3A/RBX1/C5AR1/KLF10/BTG2/RAB10/RBBP4/CD55/CXCL8/YPEL5/SOD2/ITGAX/IL1B/ACTB/NOTCH1/RAC2/SGK1/DUSP1/RPS6/NAMPT/CEBPB/CDKN1B/CDKN1A/TNFSF12/LYN/STAT1/GLUL/ZFP36/NR4A1/FTH1/RHOA/SDCBP/HLA-DPB1/SLC20A1/HLA-DPA1/FCGR2B"
"Mast_cells","GO:0008283","cell population proliferation",-1.52043656577233,0.00219522536190991,0.0433372018075922,0.025663064765224,192,"RIPOR2/B2M/GSTP1/CNBP/CCND2/ID2/SQSTM1/CDK5RAP3/NEAT1/EIF2AK2/CD74/RTN4/KIT/ACTB/AKR1C3/AIF1/STAT3/RUNX2/YTHDF2/XBP1/PRDX3/ETS1/CDCA7/HLA-E/BTG2/JUNB/HDAC2/EGFL7/JUP/CSF3R/NAP1L1/IGFBP7/PRDX1/SMARCA4/CALR/HLA-A/ZFP36/IRF1/AVP/DUSP1/NFKBIZ/EGR1/JUN/FOS"
"SIGLEC1_macrophage_monocyte","GO:0006811","monoatomic ion transport",-1.60152854514203,0.000254106869422407,0.0436110914646206,0.0325488410760555,222,"TMC8/PER1/TMBIM4/PML/ATOX1/CTSS/ATP5F1B/UBQLN1/MCOLN1/SLC8B1/CD4/PRKACA/RNASEK/CLIC1/SEC61A1/ITPR1/NDUFB7/COX4I1/ATP6V1F/CAMK2G/NDUFC1/NDUFB8/SLC25A37/SLC25A3/SLC24A4/YWHAE/MT-ND6/TFRC/ATP2A2/TPT1/KCNE1/FKBP1A/GSTO1/CCL3/ATP6V0B/TPCN1/MT-ND4L/CLTC/COX7B/NDUFB1/B2M/NDUFB9/NDUFA3/MICU1/ATP6V0C/ATP5MC2/ATP1A1/COX8A/TTYH3/NDUFB2/SGK1/BEST1/FTL/CALM1/NDUFA2/UQCRH/LYN/ATP6V0A1/FTH1/VMP1/MT-ATP8/TMBIM6/LASP1/ATP5MG/SLC20A1/ATP6V0E1"
"CD14_CD163_macrophage","GO:0046632","alpha-beta T cell differentiation",-1.72168670174716,0.000784436990263258,0.0440365266653212,0.0319181239648474,91,"ZC3H12A/NKAP/SMAD7/PSMA6/EOMES/PSMB2/PIK3R1/RHOA/PSMA2/PSMA5/IL18RAP/PSMB10/AP3B1/RUNX1/ZNF683/RC3H1/PSMA1/IL18/HMGB1/MEN1/STAT4/IL12RB1/ZBTB16/CD86/SEMA4A/NFKBIZ/PSMA4/CBFB/CRACR2A/TNFSF8/BRD2/EP300/ATF2/HLA-DRA/MYB/SOCS3/SOCS1/HLA-DRB1/CTSL/STAT3/JUNB/PRDM1/MALT1/SLAMF6/TBK1/NLRP3/CD69/RORA"
"CD14_CD163_macrophage","GO:0030217","T cell differentiation",-1.59742311060104,0.000809096907964348,0.0440365266653212,0.0319181239648474,184,"IL18/HMGB1/MEN1/STAT4/IL12RB1/KLRC1/CD3G/PTPRC/CCR2/ZBTB16/TMEM131L/SMARCA4/PHF10/CD86/NFE2L2/SMARCE1/ABL1/SEMA4A/NFKBIZ/PSMA4/CBFB/CLPTM1/METTL3/ZBTB1/CRACR2A/TNFSF8/BRD2/EP300/ATF2/HLA-DRA/MYB/CD74/SOCS3/SOCS1/FADD/ZFP36L2/HLA-DRB1/CTSL/LIG4/STAT3/ACTB/IRF1/PTPN2/JUNB/PRDM1/MALT1/SLAMF6/XBP1/TBK1/PTPN22/IL1B/NLRP3/CD69/RORA"
"CD14_CD163_macrophage","GO:0001819","positive regulation of cytokine production",-1.50135702345429,0.000787443614304567,0.0440365266653212,0.0319181239648474,295,"PSMA2/ARNT/PSMA5/IL18RAP/IFI16/EIF2AK2/TRAF6/ZC3HAV1/SULF2/NFAM1/LAMTOR5/CLU/PSMB10/HAVCR2/F2R/RUNX1/FCGR3A/PIBF1/TLR7/IFNGR1/IKBKE/APPL1/PSMA1/RAB1A/IL18/CARD11/BTN3A1/HMGB1/BSG/RIPK1/TLR5/GAPDH/TANK/IL12RB1/SMAD3/JAK2/PTPRC/CCR2/BCL10/IFNG/DDX3X/TIGIT/CD86/IRAK3/ZBTB20/CD55/IFIH1/LRRK2/PARK7/STAT1/ARFGEF2/TLR1/ATF4/CASP8/PSMA4/RNF135/OSM/RIPK2/GBP5/PDE4B/HLA-E/PLCG2/IL32/MYB/TRADD/TLR6/CD74/FFAR2/FADD/CREB1/HLA-A/EGR1/C3AR1/STAT3/HMOX1/IRF1/CLEC7A/FCN1/AKIRIN2/FCGR1A/MALT1/SLAMF6/XBP1/TBK1/G3BP1/PTPN22/IL15/IL1B/NLRP3/HLA-DPA1/NAIP/RORA/CLEC12A/HLA-DPB1/CCL3"
"CD1C_DC","GO:1903037","regulation of leukocyte cell-cell adhesion",-1.55247217272026,0.00128756752980524,0.0440991878958295,0.0310487387393031,188,"CCR7/PSMB3/NOD2/SMARCD3/NR4A3/ALOX5/VAV1/SMARCD2/HLA-A/IL18/RELA/ZBTB1/SART1/CD47/PDPK1/CD300A/SLC7A1/TNFRSF14/BCL6/GPR65/PNP/ST3GAL4/IL15/BRD2/PRKAR1A/RC3H1/HAVCR2/JAK2/SIRPB1/PSMA4/MAP3K8/VSIR/PTPN2/PTPRC/MALT1/FOXO3/FUT7/DOCK8/JAK3/IL1B/PRNP/CEBPB/LAPTM5/CD1D/IRF1/RIPOR2/KLF4/HLA-E/CD69/CD55/NFKBIZ"
"CD14_CD163_macrophage","GO:0071222","cellular response to lipopolysaccharide",-1.66567650102276,0.000824772640816428,0.0441795976416274,0.0320218232686599,122,"B2M/GBP2/PDCD4/CAPN2/RHOA/CCL2/IL18RAP/TRAF6/HAVCR2/CTR9/MAP2K3/GBP3/IL18/HMGB1/PPARD/TNIP1/SMAD3/JAK2/TRIB1/TSPO/BCL10/CD86/IRAK3/PLAA/CD55/TNFRSF1B/PLSCR3/CX3CR1/CD40/NFKBIZ/TLR1/CD68/ABCA1/GBP5/PDE4B/PLCG2/TLR6/AKAP8/NFKBIB/PAF1/CXCL10/MALT1/XBP1/CXCL8/ZFP36/PTPN22/IL1B/NLRP3/TNFAIP3"
"pDC","GO:0030036","actin cytoskeleton organization",-1.62061126494801,0.000277823047920702,0.0445751645774994,0.0397980113556448,191,"ACTG1/SHTN1/PREX1/EHBP1L1/VASP/NRP1/TTC17/ARPC5L/GMFG/WIPF1/HCK/PAK2/PIK3R1/DNM2/FLNA/NAA20/TPM4/WAS/WASF2/ZEB2/MKLN1/CORO1A/LCP1/TLN1/TRIM27/MSRB2/ACTB/DSTN/FLNB/ACAP1/JAK2/RHOH/CUL3/PARVG/ARF6/TAOK1/GSN/ACTR3/CORO1C/ARHGAP25/PPP1R9B/AIF1/SSH2/SH3BP1/CSF1R/COTL1/HSP90B1/PDCD6IP/WASHC4/CAPZB/ROCK1/ARF1/RAP1GDS1/ARHGEF2/MARCKSL1/ARPC5/AKAP13/CD2AP/FCHSD2/GRB2/IQGAP2/MRTFA/ALDOA/MYO1G/CYTH2/CCDC88A/RHOB/ABI3/ACTR2/CFLAR/CORO7/BIN1/RHOC/CDC42"
"SIGLEC1_macrophage_monocyte","GO:0008064","regulation of actin polymerization or depolymerization",-1.87143026199416,0.000324595962928434,0.0446092125070125,0.033293781917764,44,"NCKAP1L/TMOD3/EPS8/EVL/MTPN/ARFGEF1/PYCARD/WAS/ARPC5/CYFIP1/WASHC2C/ARF6/VASP/SH3BP1/COTL1/CAPZA1/TMSB4X/SSH2/GSN/CFL1/PFN1/ARPC3/CAPZA2"
"SIGLEC1_macrophage_monocyte","GO:0030832","regulation of actin filament length",-1.87143026199416,0.000324595962928434,0.0446092125070125,0.033293781917764,44,"NCKAP1L/TMOD3/EPS8/EVL/MTPN/ARFGEF1/PYCARD/WAS/ARPC5/CYFIP1/WASHC2C/ARF6/VASP/SH3BP1/COTL1/CAPZA1/TMSB4X/SSH2/GSN/CFL1/PFN1/ARPC3/CAPZA2"
"SIGLEC1_macrophage_monocyte","GO:0051129","negative regulation of cellular component organization",-1.58546643727444,0.000303023382956058,0.0446092125070125,0.033293781917764,224,"TNKS2/RPL38/TMOD3/TMC8/EPS8/HNRNPU/EVL/PML/MAD1L1/MTPN/MID1IP1/TAOK1/HSPA5/IRAK3/ARHGAP24/RAF1/ARHGEF2/MDM2/ARFGEF1/CSK/RPL4/PTEN/WAS/RCC2/PICALM/HSPA1A/RPL15/PAFAH1B1/ARAP1/RPL10/HMGB1/FNIP1/CARD8/CD300A/CDC42/WASHC2C/RPL8/RPL35/TFRC/RPLP0/ARF6/LRRK2/ROCK1/RPL23A/RPL6/RPLP2/RAC1/TNFRSF1A/IFI6/PLSCR1/CAPZA1/RPL39/RPL24/B2M/TMSB4X/GDI2/RAB10/SSH2/GSN/CFL1/RAB7A/HNRNPC/PFN1/DDX3X/IL1B/CD300LF/RPLP1/RPL27A/NOTCH1/RPL9/DUSP1/RPS6/DYNLT1/CAPZA2/SMARCA5/SDCBP/FCGR2B"
"SIGLEC1_macrophage_monocyte","GO:0043067","regulation of programmed cell death",-1.53406425542382,0.000324903222920703,0.0446092125070125,0.033293781917764,357,"PML/NOC2L/ITGA4/RPS3A/ATOX1/PPP1R10/HSPA5/BTG1/UBQLN1/DNAJA1/STK4/IL6ST/RAF1/ARHGEF2/HSP90AA1/CDKN2D/MDM2/NAA38/NME2/SLK/CITED2/LTB/YME1L1/ANP32B/PYCARD/MNDA/BNIP3L/ITPR1/MAP3K20/RPS3/ASAH1/EGR1/HSPA1A/CTSH/URI1/BCL3/EPC1/CALR/TLR4/HMGB1/SET/SFPQ/ZEB2/KLF4/EIF5A/ARF4/FNIP1/CARD8/RICTOR/ANKLE2/YWHAZ/BCL2A1/ANXA1/MDM4/TFRC/JAK3/TPT1/LRRK2/HIGD2A/PTPN2/HSP90B1/MORF4L1/CCL3/ATF3/TNFRSF1A/ATF5/IFI6/EVI2B/PIAS1/NR4A2/PLAUR/TXNIP/RBX1/NAIP/MICAL1/BNIP2/BTG2/ST3GAL1/GSN/RPS7/YBX3/KHDRBS1/PPIA/BAG1/CFL1/CCNL1/SOD2/STK17B/CBL/SAP18/DDX3X/PLK3/IL1B/ACTB/NOTCH1/MCL1/DUSP1/RPS6/TNFSF12/LYN/STAT1/ZFP36/SOCS3/FTH1/TMBIM6/G0S2/RHOB/FCGR2B"
"CD1C_DC","GO:0002429","immune response-activating cell surface receptor signaling pathway",-1.58270532237195,0.00131710686584666,0.0446970485941906,0.0314696721285928,176,"FCN1/BTN2A1/MYO1G/GPS2/CCR7/PAK1/NR4A3/VAV1/RBCK1/KCNN4/HLA-A/RELA/MNDA/MEF2C/CD47/C3AR1/CD300A/CD22/NINJ1/SH2B2/BLNK/BCL2/PRKCD/OAS1/FYB1/RC3H1/PJA2/SPG21/FCGR2B/GBP1/RIPK2/PTPN2/PTPRC/MALT1/PRNP/LCP2/PDE4B/LAPTM5/CLEC7A/EIF2B2/PLSCR1/WDFY1/BCL10/NFKBIA/TLR5/TNFAIP3/NFKBIZ"
"CD1C_DC","GO:1903900","regulation of viral life cycle",-1.71061816454208,0.00132945292213264,0.0447058759906241,0.0314758871982729,73,"VPS4A/ISG20/ZC3HAV1/ADAR/DDX5/IFITM3/TRIM5/OASL/TOP2B/BCL2/OAS1/FAM111A/CXCL8/IFI16/IFIT5/DDX3X/OAS2/OAS3/IFITM1/PLSCR1/ZNFX1/EIF2AK2/RSAD2"
"CD1C_DC","GO:0051384","response to glucocorticoid",-1.80168817563937,0.00134898656982729,0.0449540659620825,0.0316506293182351,42,"IGFBP7/ZFP36L1/SRD5A1/CALM3/MT-ND3/ZFP36L2/KLF9/FOXO3/NR3C1/IL1RN/FOS/ZFP36/FOSB/AREG/DUSP1"
"T_cells_unresolved","GO:0001921","positive regulation of receptor recycling",-1.94244339109607,0.000424213538708372,0.0454615508982472,0.0413833941055546,12,"ANXA2/NSG1/ECE1/NSF/SNCA"
"T_cells_unresolved","GO:0097190","apoptotic signaling pathway",-1.52496118640347,0.000419364918862984,0.0454615508982472,0.0413833941055546,304,"MCL1/CUL5/RNF41/TRAF2/ITPR1/UBQLN1/CASP8/CASP2/TXNDC12/GSTP1/IL6R/HIF1A/TRADD/PYCARD/BIRC3/GZMK/DDIT4/GRINA/DIABLO/FADD/DAXX/PDCD10/PPP2R5C/UBB/EIF2AK3/SLC35F6/NFE2L2/SP1/CD74/BCL2/SGMS1/IKBKE/ARHGEF2/DDX3X/BCL2A1/MOAP1/TM2D1/FBXO7/TP53BP1/CD44/GABARAP/CUL2/S100A9/DNAJA1/PDCD5/BIRC2/PAK2/CYCS/SIVA1/MYBBP1A/TP53/STAT3/TP53BP2/ZDHHC3/S100A8/RHOT1/CASP8AP2/SIAH2/ACAA2/TRAF1/PARL/FXN/PPP1R15A/IFI27/BCL2L1/NFKBIZ/XBP1/LGALS3/CSNK2A1/SPI1/YBX3/HSPA1A/SOD2/TNFAIP3/OPA1/NR4A2"
"IFN_activated_DC","GO:0006814","sodium ion transport",-1.78149415414021,0.000735965481527305,0.0455815998231174,0.0414130327770261,49,"PER1/FXYD2/COMMD9/OXSR1/TMEM65/ATP2B4/FXYD1/SLC38A1/SLC9B2/SLC38A2/FXYD5/CAMK2D/AHCYL1/PRKCE/ANK3/SGK1/NEDD4/FXYD7"
